Rows are deployables_tilt_angle (0deg - 90deg), columns are ltdn (0deg - 360deg)
2.244826762716723767e+00,2.395088871139148257e+00,2.543708191838014443e+00,2.668064142938507466e+00,2.765393681254703750e+00,2.813678168023007409e+00,2.848611320582956186e+00,2.942312375089644938e+00,3.072599363763855784e+00,3.207289003289548024e+00,3.332018276883354169e+00,3.479595059272320157e+00,3.709778086320517421e+00,3.964269789031540370e+00,4.336482319271692809e+00,4.893405049259174078e+00,5.220754456449065550e+00,5.739745844150025533e+00,6.668343535847745862e+00,6.713364840397692213e+00,6.712948313143349388e+00,6.711847067184027793e+00,6.626715872772032334e+00,6.551360503110248423e+00,6.536225491248963237e+00,6.580268548862862943e+00,6.665534717696254496e+00,6.698799032281833377e+00,6.733502117585443258e+00,6.690843462471908865e+00,6.254250219261204613e+00,5.455205771615825761e+00,5.047052817788610035e+00,4.756408009783489987e+00,4.145410018209485514e+00,3.845066561823441642e+00,3.595113506851497664e+00,3.416957377385976713e+00,3.277350077229003400e+00,3.150520294438627467e+00,3.020303903739188112e+00,2.896614991115928017e+00,2.830707043021903679e+00,2.805452665739170737e+00,2.728572455623345050e+00,2.613245549882449392e+00,2.483691635751038795e+00,2.335903028954934957e+00,2.175989342569036644e+00,2.283011784355740925e+00,2.330753915382936636e+00,2.395032183414507632e+00,2.427379731493939374e+00,2.458742761856477888e+00,2.479183128435976879e+00,2.474396751308711728e+00,2.428648845285125812e+00,2.345024609651130909e+00,2.252400441493473959e+00,2.135488591787312984e+00,2.002691549492366718e+00,1.844560741260947490e+00,1.663849803435147878e+00,1.397551546570603875e+00,8.582415973952332022e-01,6.010515067627447694e-01,6.704123133886011887e-01,7.478352463892279367e-01,8.295111363347810185e-01,9.315482133617422056e-01,1.040118016814773449e+00,1.043829727451783151e+00,1.042803955297553431e+00,1.037045185792716984e+00,8.813840290793100163e-01,7.920276607857221762e-01,7.128458253689757829e-01,6.397218068047325623e-01,5.714556550559218850e-01,1.177785413218280564e+00,1.534387544040517914e+00,1.757527250443208677e+00,1.922411987656686083e+00,2.066903193036951247e+00,2.191948439553959016e+00,2.295507312415967061e+00,2.374979677237876619e+00,2.449467188419956809e+00,2.480077673521684289e+00,2.456250184039248996e+00,2.443215048239596232e+00,2.397748041377946837e+00,2.362171323527053612e+00,2.321972423296872812e+00,2.242619103408685977e+00,2.244826762716723767e+00
1.959496309086504073e+00,2.081175263164372957e+00,2.193472378276943413e+00,2.283307590051154801e+00,2.344189419585501977e+00,2.358378364651346537e+00,2.367184774420520554e+00,2.437332504828170432e+00,2.531762138629574554e+00,2.631932482477280288e+00,2.729172926650754061e+00,2.834080147080326295e+00,2.960961316715116531e+00,3.129941138550542234e+00,3.381477170178680325e+00,3.758874490198041318e+00,3.977226956890877574e+00,4.338911759109670641e+00,5.033249900145894351e+00,5.083798526157321085e+00,5.086831384670168710e+00,5.089785780162259243e+00,5.028244319457412459e+00,4.975044840109545063e+00,4.966825153246014146e+00,4.994338453538240685e+00,5.058777940249121308e+00,5.077000682097252415e+00,5.101725581710979895e+00,5.057616401978046738e+00,4.720353753744657155e+00,4.136780476848014310e+00,3.863241335633566642e+00,3.677661783557551356e+00,3.254289141385061868e+00,3.052984632465288062e+00,2.941603403836824171e+00,2.789496487643652323e+00,2.685002840070983776e+00,2.589389504162371125e+00,2.494352502068381217e+00,2.400335886757140713e+00,2.359009341827001727e+00,2.364118288001797019e+00,2.324089773434595774e+00,2.244121459538132246e+00,2.149367781465835847e+00,2.035972474947999267e+00,1.905122348098063689e+00,1.939331502627906767e+00,1.987667248641052264e+00,2.042226711474189660e+00,2.073941855461205463e+00,2.101636149780260698e+00,2.120251575643364639e+00,2.120170526675887679e+00,2.072796426777313350e+00,1.998591228648676887e+00,1.917229121083258159e+00,1.809149836701813951e+00,1.702581810418977160e+00,1.576500563707401881e+00,1.426746226289607344e+00,1.197669246489023953e+00,7.481397654540425934e-01,5.376723541293754183e-01,5.997192631932894979e-01,6.689781705941820755e-01,7.420415728625869844e-01,8.333191335978646919e-01,9.304405635471246772e-01,9.337608849731477978e-01,9.328432775422381695e-01,9.276917537182138851e-01,7.884446182649187396e-01,7.085106219995546128e-01,6.376782833833363195e-01,5.722649822561229893e-01,5.111972998609353169e-01,1.014025338712374769e+00,1.312897626241568139e+00,1.502084884437754120e+00,1.637139739027583252e+00,1.752498892356591176e+00,1.855558922774830366e+00,1.956123213157698437e+00,2.028279725788298737e+00,2.091242774027560536e+00,2.119266987364233579e+00,2.103527076570573584e+00,2.087033894136787193e+00,2.052690824786344681e+00,2.014004517159981855e+00,1.973799505102123319e+00,1.904269715526977436e+00,1.959496309086502963e+00
2.023891940107811038e+00,2.155574731395209831e+00,2.279643392540893654e+00,2.377927217914603819e+00,2.447605977613199535e+00,2.474421950020901484e+00,2.493559097282781689e+00,2.570264212122047365e+00,2.676059925554847840e+00,2.792805925894656482e+00,2.911146859929176323e+00,3.037010713438109466e+00,3.231461541712082219e+00,3.414077956103503730e+00,3.707170510251515338e+00,4.167057280501817118e+00,4.438578737539111252e+00,4.847711082187779574e+00,5.571751549715076024e+00,5.611025132105488922e+00,5.594684061577745560e+00,5.594043342129290330e+00,5.521945119865939056e+00,5.449599261077055168e+00,5.433965840805252689e+00,5.477407936851101056e+00,5.558597803544131466e+00,5.585335883204037621e+00,5.605650240992416933e+00,5.594113847472237389e+00,5.250596679435491687e+00,4.632589760935610812e+00,4.300560086086992584e+00,4.050694026691531668e+00,3.557096429227763146e+00,3.307538437961711875e+00,3.227265661043387635e+00,2.981616060463692541e+00,2.854913963422997636e+00,2.742216316774403584e+00,2.632216044987892190e+00,2.528386474313179644e+00,2.482065311260270857e+00,2.474277676058984188e+00,2.424127893728724281e+00,2.336022958723749099e+00,2.231252185499814189e+00,2.104347162663970483e+00,1.976555974770580315e+00,2.032387815911504969e+00,2.086053566683790272e+00,2.134652076714155466e+00,2.166975378732980406e+00,2.193684915283522052e+00,2.210678213493053601e+00,2.210271482151153766e+00,2.160501993672725884e+00,2.082945423183491407e+00,1.998830816717021452e+00,1.895578618906661239e+00,1.777871270310925622e+00,1.642265252157159905e+00,1.482838623534176392e+00,1.238480570485855692e+00,7.575828888552423868e-01,5.287988914255321582e-01,5.898218108250363745e-01,6.579377055212383141e-01,7.297953076958398899e-01,8.195664714131907225e-01,9.150850601901642234e-01,9.183505847717667869e-01,9.174481210529195074e-01,9.123816152778415622e-01,7.754325415596761140e-01,6.968177340701201539e-01,6.271543752426337326e-01,5.628206209498999302e-01,5.027607675754574013e-01,1.041945465324384257e+00,1.361168038126684632e+00,1.563142558543189731e+00,1.707175738779371788e+00,1.832548396977769611e+00,1.943512740087268931e+00,2.040708143526834828e+00,2.113163681754457901e+00,2.178520644214152480e+00,2.210644044774850769e+00,2.192543346116784697e+00,2.179204545354762601e+00,2.147404885646991612e+00,2.106483922360000260e+00,2.066067746941459671e+00,1.999045733253164592e+00,2.023891940107811038e+00
1.981834664780731226e+00,2.112960145945522950e+00,2.241526078397413801e+00,2.346864890406820336e+00,2.423186063327891215e+00,2.464844575928944792e+00,2.484853521884353711e+00,2.569266149715090819e+00,2.678643238826295292e+00,2.794614755874531564e+00,2.908589696447709816e+00,3.050816792184870785e+00,3.268572769248668575e+00,3.408650028651923236e+00,3.703064054645808234e+00,4.161648436814824770e+00,4.435120246327049820e+00,4.844467673052389678e+00,5.575375945952155021e+00,5.608890708727416907e+00,5.590161685272278191e+00,5.584355006993413362e+00,5.526985861671120936e+00,5.476406657530674238e+00,5.465096004854931522e+00,5.496813250786056315e+00,5.556875879236956806e+00,5.581941894416317496e+00,5.601601981512229322e+00,5.592636080833186085e+00,5.248250292225003832e+00,4.630747664787205231e+00,4.297143026815215983e+00,4.052086376659707945e+00,3.552584543689424113e+00,3.320873957171856183e+00,3.238694273793768730e+00,2.984488646709539506e+00,2.854680618703014261e+00,2.744911582287111962e+00,2.634657272050772825e+00,2.520905223403720363e+00,2.470419742485601144e+00,2.454767903576300814e+00,2.397058850235864291e+00,2.302567659574390024e+00,2.190071713235109740e+00,2.059883059854902942e+00,1.943053528755841697e+00,1.993274608110380264e+00,2.072853336118370304e+00,2.138739638810243981e+00,2.189444626607586653e+00,2.235011628544310014e+00,2.270862841550972178e+00,2.288333838097734496e+00,2.252813632786604181e+00,2.187976937473676831e+00,2.114893421863679901e+00,2.014247845339355969e+00,1.896375896022743701e+00,1.756649113763147030e+00,1.577834325102738244e+00,1.309942067841834090e+00,7.781518484766108967e-01,5.197923064286565920e-01,5.797758739701275310e-01,6.467316081494158819e-01,7.173653204631436076e-01,8.056074877521750555e-01,8.994991890629471243e-01,9.027090947217787376e-01,9.018220019054090653e-01,8.968417896450121551e-01,7.622252538589154858e-01,6.849494260025408288e-01,6.164725843418286111e-01,5.532345725621767851e-01,4.941976679553811702e-01,1.092870994092195014e+00,1.444671532185672014e+00,1.664946177796606142e+00,1.821266910701037300e+00,1.952360397854834950e+00,2.060231307318880045e+00,2.151534863041461687e+00,2.214163807082413449e+00,2.262593976216492386e+00,2.279723245189867686e+00,2.250465316536732541e+00,2.210497276090565233e+00,2.162021541878791808e+00,2.101750504115459606e+00,2.039800377070927873e+00,1.956848203787524110e+00,1.981834664780731003e+00
1.956294340456435243e+00,2.077720677848347908e+00,2.198543695424113320e+00,2.293504691255195294e+00,2.360249590531623198e+00,2.393353052513913060e+00,2.402599407435997758e+00,2.474002940938427653e+00,2.570468468777538096e+00,2.679156620758117224e+00,2.786385159769440012e+00,2.921786730140378374e+00,3.122986460733336855e+00,3.227167389319114843e+00,3.500886933334142359e+00,3.917198989494112382e+00,4.166134963184032536e+00,4.534368535404044387e+00,5.252803225468080761e+00,5.288661987772678152e+00,5.277616698662961348e+00,5.277481553142148840e+00,5.225272246445918256e+00,5.174705034288249905e+00,5.164595239161562823e+00,5.195119730536618796e+00,5.254503961394460632e+00,5.268816961076691285e+00,5.286253108368335063e+00,5.274712950352273388e+00,4.925320809435180358e+00,4.329939226916973638e+00,4.043330821018105148e+00,3.822369978262726953e+00,3.361995134137743868e+00,3.143415445614700321e+00,3.090584967779772541e+00,2.854579320614755389e+00,2.737371451106097808e+00,2.632278784443348840e+00,2.532521444213733375e+00,2.433337214335293375e+00,2.393606511333632003e+00,2.387225485694702609e+00,2.339117745177070606e+00,2.253858316193553257e+00,2.150495123011274323e+00,2.026167777753936416e+00,1.923264181782630367e+00,1.951905331154343948e+00,2.007414069202420492e+00,2.050361747011594904e+00,2.096925103494889697e+00,2.122923993380927854e+00,2.140209190743122658e+00,2.143718558630159254e+00,2.090334774187240452e+00,2.013785602247710749e+00,1.935365514283548416e+00,1.837587052446397973e+00,1.724199536289867218e+00,1.596432409824286802e+00,1.437773681674370252e+00,1.200179935266341369e+00,7.334934017081461421e-01,5.106548664983568964e-01,5.695839816394427935e-01,6.353626995538006472e-01,7.047547403473103378e-01,7.914456967143048693e-01,8.836868738251798527e-01,8.868403524846564245e-01,8.859688538916371536e-01,8.810761888877243209e-01,7.488260800266852701e-01,6.729086855799031319e-01,6.056355997646564182e-01,5.435092503293710298e-01,4.855101567152425024e-01,1.009811959069178311e+00,1.319626952147259003e+00,1.515098678108417696e+00,1.655328979384411925e+00,1.777595609506270824e+00,1.882834896463881025e+00,1.975197221723333341e+00,2.044335531028254493e+00,2.108719746955479479e+00,2.142497021033439530e+00,2.128894956452536125e+00,2.105899104431470548e+00,2.065900458603287859e+00,2.023348748716102374e+00,1.983364353123892254e+00,1.924701508496479141e+00,1.956294340456435243e+00
1.932662677500866399e+00,2.038322195815081894e+00,2.151304345626072756e+00,2.244669235368939475e+00,2.310304185833296220e+00,2.341296505931293570e+00,2.349042388614268617e+00,2.423590485051821730e+00,2.521617368844515372e+00,2.627269283860791838e+00,2.730999521349960713e+00,2.880593494154452650e+00,3.056108121402406841e+00,3.122047194084838218e+00,3.401615969640669590e+00,3.812328811035980092e+00,4.050799774259727037e+00,4.426782128433161212e+00,5.076862205671403672e+00,5.107516255328818922e+00,5.092205720434696659e+00,5.022296025739702685e+00,4.932915036341944948e+00,4.861007738041662307e+00,4.843077836852242690e+00,4.891721927537171943e+00,4.971459817768399958e+00,5.053764192938518640e+00,5.116636713620928312e+00,5.096702607389922868e+00,4.789075646119374419e+00,4.235974289806791582e+00,3.924212697992180310e+00,3.725116379455436721e+00,3.258887438196274910e+00,3.041536923831389849e+00,3.024688229957011476e+00,2.798825476655841360e+00,2.683270078139483150e+00,2.580995575467649239e+00,2.481094730392682912e+00,2.381322877333101218e+00,2.341682755940787342e+00,2.333726105826154917e+00,2.288256557138485636e+00,2.204538062390407838e+00,2.105333220975345920e+00,1.991303242033186871e+00,1.909826000566892334e+00,1.971299286677846263e+00,2.050184197270980224e+00,2.117113767372466704e+00,2.178760653226032851e+00,2.226971298425603596e+00,2.267826222771041511e+00,2.293325959306421247e+00,2.251896277094571630e+00,2.184209652569189863e+00,2.111013914854424911e+00,2.012410986024020243e+00,1.894736859673714635e+00,1.755415403829665433e+00,1.575138101505644705e+00,1.303305782174725813e+00,7.647706240455497406e-01,5.013888719362709079e-01,5.592486995873735545e-01,6.238338417963339433e-01,6.919667419944474096e-01,7.770846634547410314e-01,8.676520951426641703e-01,8.707483529313974069e-01,8.698926679568385056e-01,8.650887819116602762e-01,7.352383932333437233e-01,6.606985439942186789e-01,5.946461496640315092e-01,5.336471025493467746e-01,4.767004208895380679e-01,1.083177899453991122e+00,1.440173066539137903e+00,1.663327210228984221e+00,1.819448839805151374e+00,1.949077289257153955e+00,2.057993711013909710e+00,2.149114967259119879e+00,2.210741217398707992e+00,2.264863312511912419e+00,2.280732368766309470e+00,2.247213869471674563e+00,2.199598623977218725e+00,2.144575355459752419e+00,2.081267966259242819e+00,2.014289564486824169e+00,1.939539667305124171e+00,1.932662677500866621e+00
1.963022894194383250e+00,2.068174351654639587e+00,2.190716065008461833e+00,2.291224814014220623e+00,2.361470059353415252e+00,2.398972844514804859e+00,2.406961143250163637e+00,2.487263238960166323e+00,2.582041132836609076e+00,2.688678778288515758e+00,2.798157233139460853e+00,2.984123794603446012e+00,3.142533983045278312e+00,3.232040859743851691e+00,3.519749882949920750e+00,3.926310758844368642e+00,4.162966892847247635e+00,4.547809586087499412e+00,5.229312522444430122e+00,5.279533240157009644e+00,5.298628478761065352e+00,5.277314644905289676e+00,5.217374080250923640e+00,5.150582595843553158e+00,5.133807857135865405e+00,5.177541419672766487e+00,5.253180286043854785e+00,5.281576375933103584e+00,5.307628971134243479e+00,5.257522281088984784e+00,4.925814062143095917e+00,4.342414672094164096e+00,4.040468125013233269e+00,3.837656715380395767e+00,3.385379367379880211e+00,3.183256713276064076e+00,3.099502015457870296e+00,2.873698521809630702e+00,2.747461781658894875e+00,2.640846330332407010e+00,2.544880554358504021e+00,2.444415628811339669e+00,2.400084177581556677e+00,2.389565326753341434e+00,2.338530398935863452e+00,2.248225504437337374e+00,2.140825302059852664e+00,2.020515950210519662e+00,1.934599923039078018e+00,1.978939453678831395e+00,2.036712867385657155e+00,2.083615862339109004e+00,2.124738666222474315e+00,2.145635557598294163e+00,2.164459152804819375e+00,2.171462476323251511e+00,2.113788964257026226e+00,2.033528553792442573e+00,1.951970272157051323e+00,1.849000106154551570e+00,1.731224664483856923e+00,1.599224584497166202e+00,1.436684915891179415e+00,1.194821280880574044e+00,7.210242369326117506e-01,4.919966554069774012e-01,5.487726296659053427e-01,6.121479372053022505e-01,6.790045447147524671e-01,7.625280032868068103e-01,8.513988896851826249e-01,8.544371471368321647e-01,8.535974911948500665e-01,8.488835934610280409e-01,7.214656141063766626e-01,6.483220750833340595e-01,5.835070005752476252e-01,5.236506119650671254e-01,4.677706782821493547e-01,1.001077917329691980e+00,1.316325880795834458e+00,1.515835705536757061e+00,1.659866593948557734e+00,1.785998487771502274e+00,1.896649673268911540e+00,1.993566550211659072e+00,2.066763025144865207e+00,2.134501401069196280e+00,2.166856855173609819e+00,2.155485765394253406e+00,2.130774354988480113e+00,2.098913087746119732e+00,2.059558146543861490e+00,2.009019264833953322e+00,1.950219511926559957e+00,1.963022894194383250e+00
1.993489380433059788e+00,2.093515527613459160e+00,2.222841527678118823e+00,2.333171211415610014e+00,2.415836805242008278e+00,2.463610447027998696e+00,2.489036798323920330e+00,2.583124591987119967e+00,2.698989829455131328e+00,2.827459863729878897e+00,2.956504258633013915e+00,3.197850262752709671e+00,3.340881874320039024e+00,3.460564472528659063e+00,3.776073623275938651e+00,4.223109263707065963e+00,4.502452948648932640e+00,4.898401180116294107e+00,5.653401395854606548e+00,5.684683384782480253e+00,5.675201329297779651e+00,5.653111678420490449e+00,5.605068261773666016e+00,5.537796359554129744e+00,5.519997670392274181e+00,5.568109675298130945e+00,5.639101207641004088e+00,5.659198535209048586e+00,5.683051194581430821e+00,5.673812983691155942e+00,5.306230393076278418e+00,4.677543763444584002e+00,4.369319046153750996e+00,4.121281351644156210e+00,3.627538380752200364e+00,3.418599485511897296e+00,3.283726000915916821e+00,3.048680713902414130e+00,2.896998017954693694e+00,2.771627080239069230e+00,2.651951206823928597e+00,2.535546656283166111e+00,2.472989853486711631e+00,2.448400339154328975e+00,2.386471862013790357e+00,2.285284263053381171e+00,2.169044550262760662e+00,2.046137262535769885e+00,1.968030141383421583e+00,2.021930094724362359e+00,2.089378358333487729e+00,2.154158108574195207e+00,2.213903156489918533e+00,2.252325415326678737e+00,2.289286298388118368e+00,2.307437698799608583e+00,2.253458335153213810e+00,2.175314515463854903e+00,2.094031135296537727e+00,1.986739836893063993e+00,1.857978591968703075e+00,1.706229167705817451e+00,1.527632369366705989e+00,1.262528910760335243e+00,7.390437650268575354e-01,4.824805813507604957e-01,5.381584091696176575e-01,6.003079276446935397e-01,6.658714116720723109e-01,7.477793807718546848e-01,8.349313491102915430e-01,8.379108413597916583e-01,8.370874258292797521e-01,8.324647031053595825e-01,7.075112098692761808e-01,6.357823945571121627e-01,5.722209567195187807e-01,5.135222951395778113e-01,4.587231769080237775e-01,1.048465793034229598e+00,1.395840266850433053e+00,1.614087349979595354e+00,1.772750843474859561e+00,1.918379821612054448e+00,2.036217560032299811e+00,2.136542577768582252e+00,2.208215067526960507e+00,2.272005477156984643e+00,2.297579387521731409e+00,2.272079525149997448e+00,2.229195109974255740e+00,2.177685595501913429e+00,2.121112340437053323e+00,2.055939505569244652e+00,1.995114310316643325e+00,1.993489380433059566e+00
2.017887876505020550e+00,2.128817630392716875e+00,2.264966073770619204e+00,2.387034097847485992e+00,2.483809241468063256e+00,2.549077679962011178e+00,2.588095819461440072e+00,2.700131044880743403e+00,2.824672074624443141e+00,2.960988353306929444e+00,3.099634973386248937e+00,3.348738095411976090e+00,3.497088163487149348e+00,3.619266173469641412e+00,3.971197905355068336e+00,4.475362308377555998e+00,4.769921249243400219e+00,5.193856279731003944e+00,6.000721950943281868e+00,6.048215176044399399e+00,6.060407351420866284e+00,6.005857909982659670e+00,5.937098447163299042e+00,5.872087943828661061e+00,5.854985348743561246e+00,5.900499073882957468e+00,5.973084794856815094e+00,6.032655013260808552e+00,6.073843311323249949e+00,6.028437441375721129e+00,5.627061472626273542e+00,4.956055122287995829e+00,4.630664260755521511e+00,4.368032052932338871e+00,3.795247519012469706e+00,3.582036055869007196e+00,3.437290101466804249e+00,3.206555752412072469e+00,3.034794887977923405e+00,2.901194786904842449e+00,2.773791731665706362e+00,2.644146235306276349e+00,2.566322676708125083e+00,2.525998286245226154e+00,2.447771648768221731e+00,2.333772722790602216e+00,2.206585921074761369e+00,2.078690165005179225e+00,1.989661110103752240e+00,2.028442895537466484e+00,2.088466736160714099e+00,2.157784819947127009e+00,2.206877159080024686e+00,2.236659553411739054e+00,2.263132173232394795e+00,2.273885013322426207e+00,2.219241294685541543e+00,2.143954300497493026e+00,2.059492575819229732e+00,1.956154279671491913e+00,1.834175854525922578e+00,1.692784355097182836e+00,1.512650172157350426e+00,1.247473481210248147e+00,7.273469522977541457e-01,4.728430453883738505e-01,5.274087101717582771e-01,5.883167937735969133e-01,6.525706490624175737e-01,7.328425087967302964e-01,8.182536190332659887e-01,8.211735960093767828e-01,8.203666281807909799e-01,8.158362442124973413e-01,6.933786934686843040e-01,6.230826592130654928e-01,5.607908592980301865e-01,5.032647018224760682e-01,4.495601944272485939e-01,1.034473148614426963e+00,1.380401813930546506e+00,1.599991113326331815e+00,1.757551306226261101e+00,1.889982942507538066e+00,2.001038162321351788e+00,2.102067274297548138e+00,2.176690568939988246e+00,2.237936881941260392e+00,2.266272888668701135e+00,2.250221930060392950e+00,2.219525088284853176e+00,2.174312184312592322e+00,2.119107645799595652e+00,2.060721157070678711e+00,2.004155050822704176e+00,2.017887876505020550e+00
1.915085390003862909e+00,1.987942578392695170e+00,2.091871792260715068e+00,2.182664875892951439e+00,2.248120183852882370e+00,2.279888012933645847e+00,2.285710881861060528e+00,2.366990391763858614e+00,2.462057145307920969e+00,2.565437876668983819e+00,2.675005719863681186e+00,2.877521282262745395e+00,2.993214447415341706e+00,3.068801378303038341e+00,3.312484549077938656e+00,3.712121124206232636e+00,3.926977292895129423e+00,4.265491091147321612e+00,4.916275919983283060e+00,4.930592618956089801e+00,4.901869520448844497e+00,4.846254372864700066e+00,4.774530945593606468e+00,4.730246603989906262e+00,4.722159962559227431e+00,4.748325279588689440e+00,4.807745267978649650e+00,4.875444214187660386e+00,4.923241055459422810e+00,4.928694135110346153e+00,4.614719418602134304e+00,4.075728742925369019e+00,3.813640933932370469e+00,3.624469156360914823e+00,3.169079726835338118e+00,3.051000692993258934e+00,2.948232341157248637e+00,2.772815215440505909e+00,2.623141578599114787e+00,2.518501718661475319e+00,2.424214006839406910e+00,2.324267257781392981e+00,2.279555484444668600e+00,2.272839968786183107e+00,2.225700412700304831e+00,2.143794327045433157e+00,2.046927440697821066e+00,1.952588018368005995e+00,1.893919112736967447e+00,1.932991733670469836e+00,1.995443050144373398e+00,2.052867674901833528e+00,2.099501475171931197e+00,2.129721248284487167e+00,2.160912345827207925e+00,2.178669791626469898e+00,2.147594526320173891e+00,2.071611174022994994e+00,1.988652202674847214e+00,1.886862795157520312e+00,1.769092244920474011e+00,1.629540802752417639e+00,1.456588903509858701e+00,1.201847461907409986e+00,7.049036115546840620e-01,4.630864737179571367e-01,5.165262388515627912e-01,5.761775542958389451e-01,6.391056052816459498e-01,7.177211476390746858e-01,8.013698979834643632e-01,8.042296245975971702e-01,8.034393076207732021e-01,7.990024029080430301e-01,6.790716226900272989e-01,6.102260661416523124e-01,5.492195857766826173e-01,4.928804143080240951e-01,4.402840375716616239e-01,9.983034932885825885e-01,1.329878801269394062e+00,1.540508017751391678e+00,1.693742295283192201e+00,1.823156647821340348e+00,1.931960576297078402e+00,2.030190534384867185e+00,2.105267356378076826e+00,2.165860878817226887e+00,2.165868302903694254e+00,2.145929393500127791e+00,2.112194319247440166e+00,2.069925098369426397e+00,2.023869526577524613e+00,1.966719725901100890e+00,1.906065796350283836e+00,1.915085390003862909e+00
