Centroid Longitude,Centroid Latitude,Top-Left Longitude,Top-Left Latitude,Bottom-Right Longitude,Bottom-Right Latitude
-113.95833333333334, 27.708333333333336, -114.0, 27.75, -113.91666666666667, 27.666666666666668
-113.55833333333334, 26.875, -113.6, 26.916666666666668, -113.51666666666667, 26.833333333333332
-113.59166666666667, 26.791666666666664, -113.63333333333334, 26.833333333333332, -113.55, 26.75
-113.32499999999999, 26.90833333333333, -113.36666666666666, 26.95, -113.28333333333333, 26.866666666666667
-112.92500000000001, 28.375, -112.96666666666667, 28.416666666666668, -112.88333333333334, 28.333333333333332
-113.25833333333333, 31.15833333333333, -113.3, 31.2, -113.21666666666667, 31.116666666666667
-110.04166666666666, 24.041666666666664, -110.08333333333333, 24.083333333333332, -110.0, 24.0
-112.24166666666667, 24.84166666666667, -112.28333333333333, 24.883333333333333, -112.2, 24.8
-113.92500000000001, 26.925, -113.96666666666667, 26.96666666666667, -113.88333333333334, 26.883333333333333
-113.65833333333333, 31.625, -113.7, 31.666666666666668, -113.61666666666666, 31.583333333333332
-113.34166666666667, 31.174999999999997, -113.38333333333334, 31.216666666666665, -113.3, 31.133333333333333
-113.95833333333334, 31.725, -114.0, 31.766666666666666, -113.91666666666667, 31.683333333333334
-113.875, 31.741666666666667, -113.91666666666667, 31.783333333333335, -113.83333333333333, 31.7
-112.65833333333333, 26.40833333333333, -112.7, 26.45, -112.61666666666666, 26.366666666666667
-111.75833333333333, 28.691666666666666, -111.8, 28.733333333333334, -111.71666666666667, 28.65
-113.17500000000001, 31.125, -113.21666666666667, 31.166666666666668, -113.13333333333334, 31.083333333333332
-113.74166666666667, 29.058333333333334, -113.78333333333333, 29.1, -113.7, 29.016666666666666
-113.70833333333334, 29.208333333333336, -113.75, 29.25, -113.66666666666667, 29.166666666666668
-113.25833333333333, 31.075000000000003, -113.3, 31.116666666666667, -113.21666666666667, 31.033333333333335
-113.67500000000001, 26.84166666666667, -113.71666666666667, 26.883333333333333, -113.63333333333334, 26.8
-112.20833333333334, 24.925, -112.25, 24.96666666666667, -112.16666666666667, 24.883333333333333
-110.20833333333334, 24.208333333333336, -110.25, 24.25, -110.16666666666667, 24.166666666666668
-113.40833333333333, 26.90833333333333, -113.45, 26.95, -113.36666666666666, 26.866666666666667
-113.42500000000001, 31.208333333333336, -113.46666666666667, 31.25, -113.38333333333334, 31.166666666666668
-113.79166666666666, 31.708333333333336, -113.83333333333333, 31.75, -113.75, 31.666666666666668
-113.82499999999999, 29.208333333333336, -113.86666666666666, 29.25, -113.78333333333333, 29.166666666666668
-111.64166666666667, 28.525, -111.68333333333334, 28.566666666666666, -111.6, 28.483333333333334
-113.54166666666666, 31.375, -113.58333333333333, 31.416666666666668, -113.5, 31.333333333333332
